"Liberdade","Santarém","PA"
"Caranazal","Santarém","PA"
"Centro","Santarém","PA"
"Salé","Santarém","PA"
"Santana","Santarém","PA"
"Diamantino","Santarém","PA"
"Jardim Santarém","Santarém","PA"
"Alvorada","Santarém","PA"
"Amparo","Santarém","PA"
"Área Verde","Santarém","PA"
"Cambuquira","Santarém","PA"
"Floresta","Santarém","PA"
"Interventoria","Santarém","PA"
"Ipanema","Santarém","PA"
"Jaderlândia","Santarém","PA"
"Jutaí","Santarém","PA"
"Laguinho","Santarém","PA"
"Livramento","Santarém","PA"
"Maicá","Santarém","PA"
"Mapiri","Santarém","PA"
"Maracanã","Santarém","PA"
"Maracanã I","Santarém","PA"
"Mararú","Santarém","PA"
"Matinha","Santarém","PA"
"Nova República","Santarém","PA"
"Nova Vitória","Santarém","PA"
"Novo Horizonte","Santarém","PA"
"Pérola do Maicá","Santarém","PA"
"Santarenzinho","Santarém","PA"
"Santo André","Santarém","PA"
"São Cristóvão","Santarém","PA"
"São Francisco","Santarém","PA"
"São José Operário","Santarém","PA"
"Uruará","Santarém","PA"
"Urumanduba","Santarém","PA"
"Urumari","Santarém","PA"
"Vigia","Santarém","PA"
"Vitória Régia","Santarém","PA"
"Conquista","Santarém","PA"
"Elcione Barbalho","Santarém","PA"
"Central","Soure","PA"
"São Pedro","Soure","PA"
"Matinha","Soure","PA"
"Umirizal","Soure","PA"
"Pacoval","Soure","PA"
"Macacheira","Soure","PA"
"Novo","Soure","PA"
"Tucumanaúba","Soure","PA"
"Juvenil","Terra Santa","PA"
"Centro","Terra Santa","PA"
"Aparecida","Terra Santa","PA"
"São Francisco","Terra Santa","PA"
"Santa Clara","Terra Santa","PA"
"Central","Macapá","AP"
"Trem","Macapá","AP"
"Beirol","Macapá","AP"
"Laguinho","Macapá","AP"
"Jesus de Nazaré","Macapá","AP"
"Santa Rita","Macapá","AP"
"Pacoval","Macapá","AP"
"Perpétuo Socorro","Macapá","AP"
"Santa Inês","Macapá","AP"
"Congos","Macapá","AP"
"Nova Esperança","Macapá","AP"
"Buritizal","Macapá","AP"
"Alvorada","Macapá","AP"
"São Lázaro","Macapá","AP"
"Pedrinhas","Macapá","AP"
"Jardim Felicidade","Macapá","AP"
"Araxá","Macapá","AP"
"Brasil Novo","Macapá","AP"
"Boné Azul","Macapá","AP"
"Cabralzinho","Macapá","AP"
"Jardim Equatorial","Macapá","AP"
"Marco Zero","Macapá","AP"
"Novo Horizonte","Macapá","AP"
"Infraero","Macapá","AP"
"Universidade","Macapá","AP"
"Cidade Nova","Macapá","AP"
"Novo Buritizal","Macapá","AP"
"Zerão","Macapá","AP"
"Central","Santana","AP"
"Nova Brasília","Santana","AP"
"Provedor","Santana","AP"
"Dos Remédios","Santana","AP"
"Vila Amazonas","Santana","AP"
"Daniel","Santana","AP"
"Novo Horizonte","Santana","AP"
"Hospitalidade","Santana","AP"
"Comercial","Santana","AP"
"Paraíso","Santana","AP"
"Fonte Nova","Santana","AP"
"Igarapé da Fortaleza","Santana","AP"
"Elesbão","Santana","AP"
"Centro","Matões","MA"
"Bela Vista","Matões","MA"
"Alto da Seriema","Matões","MA"
"Lagoa","Matões","MA"
"Oiteiro da Cruz","Matões","MA"
"Taioba","Matões","MA"
"Matadouro","Matões","MA"
"Rubelândia","Matões","MA"
"Antônio Alves","Matões","MA"
"Mangueira","Matões","MA"
"Alto Alegre","Matões","MA"
"Centro","Timon","MA"
"Mangueira","Timon","MA"
"Santo Antônio","Timon","MA"
"Formosa","Timon","MA"
"Planalto Formosa","Timon","MA"
"Parque Aliança","Timon","MA"
"Mateuzinho","Timon","MA"
"Cajueiro","Timon","MA"
"Parque Alvorada","Timon","MA"
"Sete Estrelas","Timon","MA"
"Glória","Timon","MA"
"Planalto Boa Esperança","Timon","MA"
"Jóia","Timon","MA"
"Vila Bandeirante","Timon","MA"
"Cidade Nova","Timon","MA"
"Multirão","Timon","MA"
"Flores","Timon","MA"
"Bela Vista","Timon","MA"
"Marimar","Timon","MA"
"Boa Esperança","Timon","MA"
"Mangal","Timon","MA"
"Parque São Francisco","Timon","MA"
"Boa Vista","Timon","MA"
"Parque União","Timon","MA"
"São Francisco II","Timon","MA"
"Parque Piauí","Timon","MA"
"São Benedito","Timon","MA"
"Vila Angélica","Timon","MA"
"Pedro Patrício","Timon","MA"
"São Marcos","Timon","MA"
"Centro","Altos","PI"
"São Luiz","Altos","PI"
"Matadouro","Altos","PI"
"Bacurizeiro","Altos","PI"
"Carrasco","Altos","PI"
"Tranqueira","Altos","PI"
"Boca de Barro","Altos","PI"
"Maravilha","Altos","PI"
"Batalhão","Altos","PI"
"Leite","Altos","PI"
"Ciana","Altos","PI"
"Boa Fé","Altos","PI"
"São Sebastião","Altos","PI"
"Santa Inês","Altos","PI"
"Santo Antônio","Altos","PI"
"Baixão do São José","Altos","PI"
"Baixão dos Paivas","Altos","PI"
"Centro","Barras","PI"
"Riachinho","Barras","PI"
"Boa Vista","Barras","PI"
"Piquizeiro","Barras","PI"
"Matadouro","Barras","PI"
"Curujal","Barras","PI"
"Xique Xique","Barras","PI"
"de Fátima","Barras","PI"
"Pedrinhas","Barras","PI"
"Santinho","Barras","PI"
"Vila França","Barras","PI"
"Galdinal","Barras","PI"
"São Cristóvão","Barras","PI"
"Floresta","Barras","PI"
"Residencial São Francisco","Barras","PI"
"Centro","Bom Jesus","PI"
"Miramar","Bom Jesus","PI"
"Rodoviária","Bom Jesus","PI"
"Morro do Frei","Bom Jesus","PI"
"São Pedro","Bom Jesus","PI"
"Penitenciária","Bom Jesus","PI"
"Aeroporto","Bom Jesus","PI"
"Hugo Piauilino","Bom Jesus","PI"
"Josué Parente","Bom Jesus","PI"
"Vicente Brandão","Bom Jesus","PI"
"Centro","Campo Maior","PI"
"Nossa Senhora de Lourdes","Campo Maior","PI"
"São João","Campo Maior","PI"
"Recreio","Campo Maior","PI"
"Santa Rita","Campo Maior","PI"
"Flores","Campo Maior","PI"
"Evereste","Campo Maior","PI"
"Alto da Olaria","Campo Maior","PI"
"Califórnia","Campo Maior","PI"
"Cariri","Campo Maior","PI"
"Santa Izabel","Campo Maior","PI"
"Matadouro","Campo Maior","PI"
"Estação","Campo Maior","PI"
"Paulo VI","Campo Maior","PI"
"Santa Cruz","Campo Maior","PI"
"Fripisa","Campo Maior","PI"
"Parque das Estrelas","Campo Maior","PI"
"Nossa Senhora de Fátima","Campo Maior","PI"
"Mucuripe","Campo Maior","PI"
"Cidade Nova","Campo Maior","PI"
"São Luis","Campo Maior","PI"
"Centro","Cocal","PI"
"Santa Luzia","Cocal","PI"
"Dos Ulisses","Cocal","PI"
"São Francisco","Cocal","PI"
"São Pedro","Cocal","PI"
"José da Cunha Frota","Cocal","PI"
"Santa Teresinha","Cocal","PI"
"Nova Corrente","Corrente","PI"
"Centro","Elesbão Veloso","PI"
"Volta","Elesbão Veloso","PI"
"Matias","Elesbão Veloso","PI"
"Matadouro","Elesbão Veloso","PI"
"Sambaíba","Elesbão Veloso","PI"
"Santa Clara","Elesbão Veloso","PI"
"Várzea Alegre","Elesbão Veloso","PI"
"Fátima","Elesbão Veloso","PI"
"Eufrasino Moura","Elesbão Veloso","PI"
"Vermelha","Elesbão Veloso","PI"
"Piçarra","Elesbão Veloso","PI"
"Do Fio","Elesbão Veloso","PI"
"Cirino","Elesbão Veloso","PI"
"Capitão Mundoco","Elesbão Veloso","PI"
"Grota do Feijão","Elesbão Veloso","PI"
"Centro","Floriano","PI"
"Bosque Santa Teresinha","Floriano","PI"
"Ibiapaba","Floriano","PI"
"Sambaíba Velha","Floriano","PI"
"Sambaíba Nova","Floriano","PI"
"Cancela","Floriano","PI"
"Catumbi","Floriano","PI"
"Curador","Floriano","PI"
"Pau Ferrado","Floriano","PI"
"Caixa D'Água","Floriano","PI"
"Manguinha","Floriano","PI"
"Irapuã I","Floriano","PI"
"Malária","Floriano","PI"
"Matadouro","Floriano","PI"
"Juá","Floriano","PI"
"Alto da Cruz","Floriano","PI"
"Riacho Fundo","Floriano","PI"
"Planalto Sambaíba","Floriano","PI"
"Vila Leão","Floriano","PI"
"Canoas","Floriano","PI"
"Bom Lugar","Floriano","PI"
"Tiberão","Floriano","PI"
"Curtume","Floriano","PI"
"Nossa Senhora da Guia","Floriano","PI"
"Alto da Guia","Floriano","PI"
"Santa Rita","Floriano","PI"
"Viazul","Floriano","PI"
"Tamboril","Floriano","PI"
"São Borja","Floriano","PI"
"Meladão","Floriano","PI"
"Campo Velho","Floriano","PI"
"Morro do Tiro","Floriano","PI"
"Hermes Pacheco","Floriano","PI"
"Paraíso","Floriano","PI"
"Pedro Simplício","Floriano","PI"
"Rede Nova","Floriano","PI"
"Taboca","Floriano","PI"
"Irapuã II","Floriano","PI"
"Centro","Ilha Grande","PI"
"São Vicente de Paula","Ilha Grande","PI"
"Baixão","Ilha Grande","PI"
"Cal","Ilha Grande","PI"
"Tatus","Ilha Grande","PI"
"Centro","Luís Correia","PI"
"Triângulo","Luís Correia","PI"
"Beira Mar","Luís Correia","PI"
"Cemitério","Luís Correia","PI"
"Santa Luzia","Luís Correia","PI"
"Alto Bonito","Luís Correia","PI"
"Cearazinho","Luís Correia","PI"
"Atalaia","Luís Correia","PI"
"Dunas","Luís Correia","PI"
"Alto do Murici","Luís Correia","PI"
"Coqueiro","Luís Correia","PI"
"Vista do Atlântico","Luís Correia","PI"
"Centro","Parnaíba","PI"
"Nova Parnaíba","Parnaíba","PI"
"São José","Parnaíba","PI"
"Mendonça Clark","Parnaíba","PI"
"Santa Isabel","Parnaíba","PI"
"Do Carmo","Parnaíba","PI"
"Cantagalo","Parnaíba","PI"
"De Fátima","Parnaíba","PI"
"Campos","Parnaíba","PI"
"São Francisco da Guarita","Parnaíba","PI"
"Bebedouro","Parnaíba","PI"
"Tabuleiro","Parnaíba","PI"
"Pindorama","Parnaíba","PI"
"Ceará","Parnaíba","PI"
"Santa Luzia","Parnaíba","PI"
"São Vicente de Paula","Parnaíba","PI"
"Igaraçu","Parnaíba","PI"
"São Judas Tadeu","Parnaíba","PI"
"Reis Veloso","Parnaíba","PI"
"João XXIII","Parnaíba","PI"
"Frei Higino","Parnaíba","PI"
"Piauí","Parnaíba","PI"
"Boa Esperança","Parnaíba","PI"
"Dirceu Arcoverde","Parnaíba","PI"
"Rodoviária","Parnaíba","PI"
"Primavera","Parnaíba","PI"
"Alto Santa Maria","Parnaíba","PI"
"Sabiazal","Parnaíba","PI"
"São Benedito","Parnaíba","PI"
"Centro","Paulistana","PI"
"Guarita","Paulistana","PI"
"Correnteza","Paulistana","PI"
"Paulista Grande","Paulistana","PI"
"Arapiraca","Paulistana","PI"
"Industrial","Paulistana","PI"
"Santo Antônio","Paulistana","PI"
"Jardim Paulistana","Paulistana","PI"
"São Francisco","Paulistana","PI"
"Boa Vista","Paulistana","PI"
"Triângulo","Paulistana","PI"
"Choró","Paulistana","PI"
"Estação","Paulistana","PI"
"Lagoa","Paulistana","PI"
"Sertanejo","Paulistana","PI"
"Cohab","Paulistana","PI"
"Centro","Picos","PI"
"Boa Sorte","Picos","PI"
"Catavento","Picos","PI"
"Trizidela","Picos","PI"
"Malva","Picos","PI"
"De Fátima","Picos","PI"
"Paroquial","Picos","PI"
"Aerolândia","Picos","PI"
"Bomba","Picos","PI"
"Ipueiras","Picos","PI"
"Dner","Picos","PI"
"Parque de Exposição","Picos","PI"
"Passagem das Pedras","Picos","PI"
"Boa Vista","Picos","PI"
"Canto da Várzea","Picos","PI"
"Bela Vista","Picos","PI"
"São José","Picos","PI"
"Morada do Sol","Picos","PI"
"Pedrinhas","Picos","PI"
"Junco","Picos","PI"
"Aroeiras","Picos","PI"
"Altamira","Picos","PI"
"Jardim Natal","Picos","PI"
"Conduru","Picos","PI"
"Marco de Sousa","Picos","PI"
"Parque Industrial","Pantanal","Picos","PI"
"Paraibinha","Picos","PI"
"Centro","Piripiri","PI"
"Caixa D'Água","Piripiri","PI"
"Morro da Saudade","Piripiri","PI"
"Morro da Ana","Piripiri","PI"
"Garibaldi","Piripiri","PI"
"Fonte dos Matos","Piripiri","PI"
"Paciência","Piripiri","PI"
"Barcelona","Piripiri","PI"
"Germano","Piripiri","PI"
"Flor dos Campos","Piripiri","PI"
"Ytacoatiara","Piripiri","PI"
"Estação","Piripiri","PI"
"Matadouro","Piripiri","PI"
"Floresta","Piripiri","PI"
"Anajás","Piripiri","PI"
"Recreio","Piripiri","PI"
"São João","Piripiri","PI"
"Petecas","Piripiri","PI"
"Crioli","Piripiri","PI"
"Conceição","Piripiri","PI"
"Prado","Piripiri","PI"
"Russinha","Piripiri","PI"
"Conjunto Expedito Rezende","Piripiri","PI"
"Vista Alegre","Piripiri","PI"
"Santa Maria","Piripiri","PI"
"Centro","Ribeiro Gonçalves","PI"
"Serrinha","Ribeiro Gonçalves","PI"
"Vila Nova","Ribeiro Gonçalves","PI"
"Bela Vista","Ribeiro Gonçalves","PI"
"Barreiras","Ribeiro Gonçalves","PI"
"Centro","São Félix do Piauí","PI"
"Olho d'Água de São Félix","São Félix do Piauí","PI"
"Clube do Vaqueiro","São Félix do Piauí","PI"
"São Sebastião","São Félix do Piauí","PI"
"Santa Teresinha","São Félix do Piauí","PI"
"Areia Branca","São Félix do Piauí","PI"
"Ingá","São Félix do Piauí","PI"
"Alto Vermelho","São Félix do Piauí","PI"
"Santo Antônio","São Félix do Piauí","PI"
"Conjunto Afonso Veim","São Félix do Piauí","PI"
"São Francisco","Simplício Mendes","PI"
"Nova Cidade","Simplício Mendes","PI"
"Por Enquanto","Teresina","PI"
"Alto Alegre","Teresina","PI"
"Piçarra","Teresina","PI"
"Alvorada","Teresina","PI"
"Pio XII","Teresina","PI"
"Aeroporto","Teresina","PI"
"Redenção","Teresina","PI"
"Acarapé","Teresina","PI"
"São Pedro","Teresina","PI"
"Buenos Aires","Teresina","PI"
"Tabuleta","Teresina","PI"
"Bom Jesus","Teresina","PI"
"Três Andares","Teresina","PI"
"Embrapa","Teresina","PI"
"Vila Operária","Teresina","PI"
"Mafrense","Teresina","PI"
"Vermelha","Teresina","PI"
"Memorare","Teresina","PI"
"Matadouro","Teresina","PI"
"Mocambinho","Teresina","PI"
"Nova Brasília","Teresina","PI"
"Olarias","Teresina","PI"
"Poti Velho","Teresina","PI"
"Primavera","Teresina","PI"
"Real Copagre","Teresina","PI"
"São Francisco","Teresina","PI"
"São Joaquim","Teresina","PI"
"Itaperu","Teresina","PI"
"Angelim","Teresina","PI"
"Areias","Teresina","PI"
"Bela Vista","Teresina","PI"
"Brasilar","Teresina","PI"
"Catarina","Teresina","PI"
"Distrito Industrial","Teresina","PI"
"Esplanada","Teresina","PI"
"Lourival Parente","Teresina","PI"
"Morada Nova","Teresina","PI"
"Parque Jacinta","Teresina","PI"
"Parque Juliana","Teresina","PI"
"Parque São João","Teresina","PI"
"Parque Piauí","Teresina","PI"
"Promorar","Teresina","PI"
"Saci","Teresina","PI"
"Santa Cruz","Teresina","PI"
"Santa Luzia","Teresina","PI"
"Santo Antônio","Teresina","PI"
"São Lourenço","Teresina","PI"
"Triunfo","Teresina","PI"
"Beira Rio","Teresina","PI"
"Comprida","Teresina","PI"
"Colorado","Teresina","PI"
"Extrema","Teresina","PI"
"Gurupi","Teresina","PI"
"Itararé","Teresina","PI"
"Livramento","Teresina","PI"
"Novo Horizonte","Teresina","PI"
"Parque Ideal","Teresina","PI"
"Parque Poti","Teresina","PI"
"Renascença","Teresina","PI"
"Redonda","Teresina","PI"
"São Raimundo","Teresina","PI"
"São Sebastião","Teresina","PI"
"Todos os Santos","Teresina","PI"
"Aroeiras","Teresina","PI"
"Campestre","Teresina","PI"
"Fátima","Teresina","PI"
"Horto","Teresina","PI"
"Iningá","Teresina","PI"
"Jóquei","Teresina","PI"
"Morros","Teresina","PI"
"Morada do Sol","Teresina","PI"
"Novo Uruguai","Teresina","PI"
"Noivos","Teresina","PI"
"Pedra Mole","Teresina","PI"
"Porto do Centro","Teresina","PI"
"Planalto","Teresina","PI"
"Piçarreira","Teresina","PI"
"Recanto das Palmeiras","Teresina","PI"
"Socopó","Teresina","PI"
"Satélite","Teresina","PI"
"Samapi","Teresina","PI"
"Santa Lia","Teresina","PI"
"São Cristóvão","Teresina","PI"
"Santa Isabel","Teresina","PI"
"São João","Teresina","PI"
"Tabajaras","Teresina","PI"
"Uruguai","Teresina","PI"
"Vale do Gavião","Teresina","PI"
"Verde Lar","Teresina","PI"
"Vale Quem Tem","Teresina","PI"
"Zoobotânico","Teresina","PI"
"Centro","Teresina","PI"
"Cabral","Teresina","PI"
"Cristo Rei","Teresina","PI"
"Cidade Nova","Teresina","PI"
"Frei Serafim","Teresina","PI"
"Ilhotas","Teresina","PI"
"Matinha","Teresina","PI"
"Mafuá","Teresina","PI"
"Marquês de Paranaguá","Teresina","PI"
"Morro da Esperança","Teresina","PI"
"Macaúba","Teresina","PI"
"Monte Castelo","Teresina","PI"
"N. S. das Graças","Teresina","PI"
"Pirajá","Teresina","PI"
"Água Mineral","Teresina","PI"
"Tancredo Neves","Teresina","PI"
"Cidade Industrial","Teresina","PI"
"Santa Rosa","Teresina","PI"
"Verdecap","Teresina","PI"
"Bom Princípio","Teresina","PI"
"Flor do Campo","Teresina","PI"
"Centro","União","PI"
"São João","União","PI"
"Beira Rio","União","PI"
"Buritizinho","União","PI"
"São Pedro","União","PI"
"Vila Nova Conquista","União","PI"
"São Sebastião","União","PI"
"São Judas Tadeu","União","PI"
"Dos Cocos","União","PI"
"Cruzeiro","União","PI"
"São Francisco","União","PI"
"Nossa Senhora das Graças","União","PI"
"Areias","União","PI"
"São José","União","PI"
"Centro","Abaiara","CE"
"Alto da Alegria","Abaiara","CE"
"Populares","Abaiara","CE"
"Capoeiras","Abaiara","CE"
"Centro","Acopiara","CE"
"São Francisco","Acopiara","CE"
"Nova Acopiara","Acopiara","CE"
"Vila Palmeira","Acopiara","CE"
"Moreiras","Acopiara","CE"
"Bom Sucesso","Acopiara","CE"
"Vila Esperança","Acopiara","CE"
"Vila São João","Acopiara","CE"
"Nossa Senhora Aparecida","Acopiara","CE"
"Centro","Alcântaras","CE"
"Junco","Alcântaras","CE"
"Caldeirão","Alcântaras","CE"
"Bela Vista","Alcântaras","CE"
"São José","Alcântaras","CE"
"Centro","Alto Santo","CE"
"Alípios","Alto Santo","CE"
"Menino Deus","Alto Santo","CE"
"Jardim","Alto Santo","CE"
"Tibolo","Alto Santo","CE"
"Pão de Açúcar","Alto Santo","CE"
"Dom Pompeu","Alto Santo","CE"
"Centro","Aracati","CE"
"Farias Brito","Aracati","CE"
"Pedregal","Aracati","CE"
"Nossa Senhora de Fátima","Aracati","CE"
"Córrego dos Rodrigues","Aracati","CE"
"Campo Verde","Aracati","CE"
"Aterro","Aracati","CE"
"Nossa Senhora de Lourdes","Aracati","CE"
"Várzea da Matriz","Aracati","CE"
"Centro","Ararendá","CE"
"Planalto","Ararendá","CE"
"Ferreirão","Ararendá","CE"
"Beira Rio","Ararendá","CE"
"Varjota","Ararendá","CE"
"Arneirozinho","Arneiroz","CE"
"Centro","Arneiroz","CE"
"Cecília Alves Bezerra","Arneiroz","CE"
"Dr. Lanes Leal Petrola","Arneiroz","CE"
"Santo Antônio","Arneiroz","CE"
"Silva Bezerra","Arneiroz","CE"
"Centro","Aurora","CE"
"José Fernandes Campos","Aurora","CE"
"Mororó","Aurora","CE"
"Recreio","Aurora","CE"
"Araçá","Aurora","CE"
"José Leite Figueiredo","Zezé da Cruz","Aurora","CE"
"Vila Paulo Gonçalves","Aurora","CE"
"José Freire do Amaral","Aurora","CE"
"São Benedito","Aurora","CE"
"Centro","Barbalha","CE"
"Rosário","Barbalha","CE"
"Tupinambá","Barbalha","CE"
"Santo Antônio","Barbalha","CE"
"Nossa Senhora de Fátima","Barbalha","CE"
"Bela Vista","Barbalha","CE"
"Alto da Alegria","Barbalha","CE"
"Bulandeira","Barbalha","CE"
"Mata dos Limas","Barbalha","CE"
"Buriti","Barbalha","CE"
"Malvinas","Barbalha","CE"
"Santo André","Barbalha","CE"
"Cirolândia","Barbalha","CE"
"Alto do Rosário","Barbalha","CE"
"Mata dos Dudas","Barbalha","CE"
"Centro","Barro","CE"
"Poço da Pedra","Barro","CE"
"Jardim Raimundo Inácio","Barro","CE"
"Gangorra","Barro","CE"
"Bela Vista","Barro","CE"
"São Francisco","Barro","CE"
"Baixio Velho","Barro","CE"
"São José","Barro","CE"
"Xique-Xique","Barro","CE"
"Muquém","Barro","CE"
"Trajano Nogueira","Barro","CE"
"Aurílio Cardoso","Barro","CE"
"Centro","Barroquinha","CE"
"Nossa Senhora dos Navegantes","Barroquinha","CE"
"Poço Imperial","Barroquinha","CE"
"Caucaia","Barroquinha","CE"
"Carmelita Veras","Barroquinha","CE"
"Jaime Laurindo","Barroquinha","CE"
"Coió","Baturité","CE"
"Comendador Ananias Arruda","Baturité","CE"
"Conjunto Habitacional Maria José Viana","Baturité","CE"
"Conselheiro Estelita","Baturité","CE"
"Feira do Gado","Baturité","CE"
"Gustavo Sampaio","Baturité","CE"
"Jesuítas","Baturité","CE"
"Manga","Baturité","CE"
"Mondego","Baturité","CE"
"Mucunã","Baturité","CE"
"Nossa Senhora Auxiliadora","Baturité","CE"
"Putiú","Baturité","CE"
"Sanharão","Baturité","CE"
"Vila Nova","Baturité","CE"
"Centro","Baturité","CE"
"São Francisco","Baturité","CE"
"Beira Rio","Baturité","CE"
"Vila Azul","Boa Viagem","CE"
"Alto do Motor","Boa Viagem","CE"
"Boaviaginha","Boa Viagem","CE"
"Recreio","Boa Viagem","CE"
"Alto da Queiroz","Boa Viagem","CE"
"Ponte Nova","Boa Viagem","CE"
"Vila Holanda","Boa Viagem","CE"
"José Rosa","Boa Viagem","CE"
"Fátima","Boa Viagem","CE"
"Tibiquari","Boa Viagem","CE"
"Floresta","Boa Viagem","CE"
"Várzea do Canto","Boa Viagem","CE"
"Centro","Boa Viagem","CE"
"Centro","Brejo Santo","CE"
"Aldeota","Brejo Santo","CE"
"Morro Dourado","Brejo Santo","CE"
"Sol Nascente","Brejo Santo","CE"
"São Francisco","Brejo Santo","CE"
"Cabaceiras","Brejo Santo","CE"
"Eliseu Gomes de Lucena","Brejo Santo","CE"
"Bela Vista","Brejo Santo","CE"
"Renê Lucena","Brejo Santo","CE"
"Raimundo Fernandes","Brejo Santo","CE"
"Araujão","Brejo Santo","CE"
"Capilé","Brejo Santo","CE"
"Luzia Leite","Brejo Santo","CE"
"Taboqueiras","Brejo Santo","CE"
"Alto Guaramiranga","Canindé","CE"
"Boa Vista","Canindé","CE"
"Bela Vista","Canindé","CE"
"Canindezinho","Canindé","CE"
"Capitão Pedro Sampaio","Canindé","CE"
"Centro","Canindé","CE"
"Imaculada Conceição","Canindé","CE"
"João Paulo II","Canindé","CE"
"Jubaia","Canindé","CE"
"Nossa Senhora das Graças","Canindé","CE"
"Palestina","Canindé","CE"
"Riacho São Francisco","Canindé","CE"
"Santa Luzia","Canindé","CE"
"São Mateus","Canindé","CE"
"Santa Clara","Canindé","CE"
"Campinas","Canindé","CE"
"Centro","do distrito de Caridade","Caridade","CE"
"Pé do Serrote","Caridade","CE"
"Coração de Jesus","Caridade","CE"
"Açude Novo","Caridade","CE"
"Conjunto","Caridade","CE"
"Alto da Bela Vista","Caridade","CE"
"Alto da Delegacia","Caridade","CE"
"Estrada Vila Nova","Caridade","CE"
"Centro","do distrito de Campos Belos","Caridade","CE"
"Vila Beta","Caridade","CE"
"Açudinho","Caridade","CE"
"Três Bocas","Caridade","CE"
"Centro","Caririaçu","CE"
"Mestre Neco","Caririaçu","CE"
"Nossa Senhora do Carmo","Caririaçu","CE"
"Paraíso","Caririaçu","CE"
"Umari","Caririaçu","CE"
"Pernambuquinho","Caririaçu","CE"
"Padre Cícero","Caririaçu","CE"
"José Agostinho","Caririaçu","CE"
"Palestina","Caririaçu","CE"
"Abílio Unias","Caririaçu","CE"
"Cedron","Caririaçu","CE"
"Bico da Arara","Caririaçu","CE"
"Centro","Cariús","CE"
"São Vicente","Cariús","CE"
